playerid,region,champion,mastery,wins,losses,veteran,freshblood,hotstreak
Bakaflinko#EUNE,eun1,Gangplank,266724,7,15,False,False,False
Bakaflinko#EUNE,eun1,Ezreal,216989,7,15,False,False,False
Bakaflinko#EUNE,eun1,Vladimir,162862,7,15,False,False,False
Gyuriss#EUNE,eun1,Zed,131898,10,13,False,False,False
Gyuriss#EUNE,eun1,Thresh,88901,10,13,False,False,False
Gyuriss#EUNE,eun1,Ezreal,48474,10,13,False,False,False
Plachcior#EUNE,eun1,Vayne,139287,12,4,False,False,False
Plachcior#EUNE,eun1,Master Yi,130724,12,4,False,False,False
Plachcior#EUNE,eun1,Morgana,98636,12,4,False,False,False
Sequel#EUNE,eun1,Janna,282008,54,61,False,False,False
Sequel#EUNE,eun1,Brand,273053,54,61,False,False,False
Sequel#EUNE,eun1,Skarner,231889,54,61,False,False,False
23 Deviant#EUNE,eun1,Quinn,155773,13,24,False,False,False
23 Deviant#EUNE,eun1,Sylas,147633,13,24,False,False,False
23 Deviant#EUNE,eun1,Swain,143907,13,24,False,False,False
Christian#CHMPN,eun1,Kha'Zix,222963,54,70,False,False,False
Christian#CHMPN,eun1,Ezreal,143653,54,70,False,False,False
Christian#CHMPN,eun1,Lee Sin,142227,54,70,False,False,False
Endeva#EUNE,eun1,Teemo,246228,91,115,False,False,False
Endeva#EUNE,eun1,Lissandra,243615,91,115,False,False,False
Endeva#EUNE,eun1,Leona,238015,91,115,False,False,False
GΔB#EUNE,eun1,Vladimir,703028,24,40,False,False,False
GΔB#EUNE,eun1,Jinx,324078,24,40,False,False,False
GΔB#EUNE,eun1,Ezreal,130624,24,40,False,False,False
Hyperion21#EUNE,eun1,Rengar,355522,10,32,False,False,False
Hyperion21#EUNE,eun1,Wukong,185374,10,32,False,False,False
Hyperion21#EUNE,eun1,Kha'Zix,170328,10,32,False,False,False
Egze#EUNE,eun1,Twitch,376447,45,32,False,True,True
Egze#EUNE,eun1,Briar,340186,45,32,False,True,True
Egze#EUNE,eun1,Fiddlesticks,270956,45,32,False,True,True
Kaelon#EUNE,eun1,Warwick,33427,11,9,False,False,True
Kaelon#EUNE,eun1,Miss Fortune,24723,11,9,False,False,True
Kaelon#EUNE,eun1,Shyvana,23815,11,9,False,False,True
LR Senpa1#XXIII,eun1,Thresh,1047422,20,19,False,False,False
LR Senpa1#XXIII,eun1,Blitzcrank,579650,20,19,False,False,False
LR Senpa1#XXIII,eun1,Shaco,354281,20,19,False,False,False
FleurX#EUNE,eun1,Jinx,562608,15,14,False,False,False
FleurX#EUNE,eun1,Zyra,175042,15,14,False,False,False
FleurX#EUNE,eun1,Smolder,162036,15,14,False,False,False
Pswliogos#EUNE,eun1,Lucian,734374,4,2,False,False,False
Pswliogos#EUNE,eun1,Irelia,647915,4,2,False,False,False
Pswliogos#EUNE,eun1,Azir,322656,4,2,False,False,False
TA3IARXHC#EUNE,eun1,Lucian,402838,455,456,False,True,False
TA3IARXHC#EUNE,eun1,Fizz,391265,455,456,False,True,False
TA3IARXHC#EUNE,eun1,Ashe,328756,455,456,False,True,False
Sadamek66#EUNE,eun1,Teemo,155701,74,77,False,False,False
Sadamek66#EUNE,eun1,Shaco,82317,74,77,False,False,False
Sadamek66#EUNE,eun1,Karthus,80552,74,77,False,False,False
DarkSareth#EUNE,eun1,Yasuo,100313,4,3,False,False,False
DarkSareth#EUNE,eun1,Kayn,63184,4,3,False,False,False
DarkSareth#EUNE,eun1,Ezreal,58072,4,3,False,False,False
Case#EUNE,eun1,Viego,200270,22,14,False,True,True
Case#EUNE,eun1,Ezreal,73330,22,14,False,True,True
Case#EUNE,eun1,Caitlyn,67091,22,14,False,True,True
MujuMino#EUNE,eun1,Diana,503241,28,33,False,False,False
MujuMino#EUNE,eun1,Cho'Gath,286569,28,33,False,False,False
MujuMino#EUNE,eun1,Rammus,227417,28,33,False,False,False
PanJogurt#EUNE,eun1,Lux,261046,23,24,False,False,False
PanJogurt#EUNE,eun1,Kennen,221829,23,24,False,False,False
PanJogurt#EUNE,eun1,Warwick,218102,23,24,False,False,False
span31#EUNE,eun1,Leona,98370,139,148,False,False,False
span31#EUNE,eun1,Neeko,96202,139,148,False,False,False
span31#EUNE,eun1,Jinx,90730,139,148,False,False,False
Buby94#EUNE,eun1,Nami,577518,4,3,False,False,True
Buby94#EUNE,eun1,Miss Fortune,394403,4,3,False,False,True
Buby94#EUNE,eun1,Shen,127275,4,3,False,False,True
2Junglers1Crab#EUNE,eun1,Thresh,1068963,48,50,False,False,False
2Junglers1Crab#EUNE,eun1,Illaoi,704450,48,50,False,False,False
2Junglers1Crab#EUNE,eun1,Amumu,386227,48,50,False,False,False
Absolute Magic#EURO,eun1,Zed,861276,30,35,False,False,False
Absolute Magic#EURO,eun1,LeBlanc,376208,30,35,False,False,False
Absolute Magic#EURO,eun1,Yasuo,365465,30,35,False,False,False
ciupi139#EUNE,eun1,Udyr,9258,8,7,False,False,False
ciupi139#EUNE,eun1,Miss Fortune,6877,8,7,False,False,False
ciupi139#EUNE,eun1,Tristana,6039,8,7,False,False,False
Busz3k#EUN,eun1,Nautilus,114118,32,38,False,False,False
Busz3k#EUN,eun1,Morgana,92417,32,38,False,False,False
Busz3k#EUN,eun1,Brand,90279,32,38,False,False,False
JiangLi#EUN,eun1,Miss Fortune,152372,16,15,False,False,False
JiangLi#EUN,eun1,Caitlyn,144007,16,15,False,False,False
JiangLi#EUN,eun1,Jinx,123640,16,15,False,False,False
movpowerranger#9604,eun1,Tryndamere,784467,10,10,False,False,False
movpowerranger#9604,eun1,Lissandra,223822,10,10,False,False,False
movpowerranger#9604,eun1,Fizz,80754,10,10,False,False,False
Qaioo#EUNE,eun1,Gangplank,190659,18,23,False,False,False
Qaioo#EUNE,eun1,Kayle,153177,18,23,False,False,False
Qaioo#EUNE,eun1,Jhin,78800,18,23,False,False,False
Tazere#EUNE,eun1,Miss Fortune,121133,84,71,False,False,False
Tazere#EUNE,eun1,Twitch,105570,84,71,False,False,False
Tazere#EUNE,eun1,Tristana,87710,84,71,False,False,False
Me China Me Pro#EUNE,eun1,Vayne,519171,18,5,False,False,False
Me China Me Pro#EUNE,eun1,Master Yi,113196,18,5,False,False,False
Me China Me Pro#EUNE,eun1,Tristana,106374,18,5,False,False,False
Πόποτας#KTX,eun1,Shaco,452777,47,47,False,False,False
Πόποτας#KTX,eun1,Zed,252154,47,47,False,False,False
Πόποτας#KTX,eun1,Yasuo,245811,47,47,False,False,False
WEST Was2Hard#EUNE,eun1,Lee Sin,110458,11,6,False,False,False
WEST Was2Hard#EUNE,eun1,Ezreal,98261,11,6,False,False,False
WEST Was2Hard#EUNE,eun1,Yasuo,89713,11,6,False,False,False
Gotakar#EUNE,eun1,Shaco,346699,102,100,False,False,False
Gotakar#EUNE,eun1,Urgot,340935,102,100,False,False,False
Gotakar#EUNE,eun1,Blitzcrank,323397,102,100,False,False,False
iRekon#Rekon,eun1,Zoe,131206,75,73,False,False,False
iRekon#Rekon,eun1,Ezreal,88700,75,73,False,False,False
iRekon#Rekon,eun1,Caitlyn,62323,75,73,False,False,False
RandomSickStyle#EUNE,eun1,Vi,244857,26,25,False,False,False
RandomSickStyle#EUNE,eun1,Senna,196621,26,25,False,False,False
RandomSickStyle#EUNE,eun1,Kayn,82930,26,25,False,False,False
kfiaTPaproci#EUNE,eun1,Warwick,553267,6,6,False,False,False
kfiaTPaproci#EUNE,eun1,Diana,198185,6,6,False,False,False
kfiaTPaproci#EUNE,eun1,Draven,194452,6,6,False,False,False
meteora#2137,eun1,Jhin,263018,19,28,False,True,False
meteora#2137,eun1,Illaoi,260377,19,28,False,True,False
meteora#2137,eun1,Jinx,155297,19,28,False,True,False
prasli#EUNE,eun1,Lulu,228511,46,47,False,False,False
prasli#EUNE,eun1,Nami,170153,46,47,False,False,False
prasli#EUNE,eun1,Janna,152838,46,47,False,False,False
To not morning#6969,eun1,Lee Sin,57725,22,32,False,False,False
To not morning#6969,eun1,Kayn,57153,22,32,False,False,False
To not morning#6969,eun1,Ahri,53782,22,32,False,False,False
BMW 116i#1313,eun1,Vayne,470850,198,190,False,False,False
BMW 116i#1313,eun1,Yasuo,218984,198,190,False,False,False
BMW 116i#1313,eun1,Viego,199920,198,190,False,False,False
Delier#EUNE,eun1,Caitlyn,127301,64,67,False,False,False
Delier#EUNE,eun1,Lee Sin,108791,64,67,False,False,False
Delier#EUNE,eun1,Thresh,100588,64,67,False,False,False
Chozi#EUNE,eun1,Karma,164878,5,2,False,False,False
Chozi#EUNE,eun1,Jax,109622,5,2,False,False,False
Chozi#EUNE,eun1,Twitch,71847,5,2,False,False,False
Keptyn Dżak#EUNE,eun1,Kai'Sa,345487,15,14,False,False,False
Keptyn Dżak#EUNE,eun1,Jhin,326221,15,14,False,False,False
Keptyn Dżak#EUNE,eun1,Caitlyn,313042,15,14,False,False,False
Terrified Potato#EUNE,eun1,Samira,1245837,87,82,False,False,False
Terrified Potato#EUNE,eun1,Shaco,312462,87,82,False,False,False
Terrified Potato#EUNE,eun1,Jhin,247113,87,82,False,False,False
Boldfaced#EUNE,eun1,Teemo,607306,30,32,False,False,False
Boldfaced#EUNE,eun1,Ezreal,163026,30,32,False,False,False
Boldfaced#EUNE,eun1,Jhin,141518,30,32,False,False,False
Simyx#1991,eun1,Tristana,98611,21,19,False,False,False
Simyx#1991,eun1,Jinx,85151,21,19,False,False,False
Simyx#1991,eun1,LeBlanc,82749,21,19,False,False,False
my name wont fi#soloq,eun1,Pyke,132946,49,52,False,False,False
my name wont fi#soloq,eun1,Sona,125899,49,52,False,False,False
my name wont fi#soloq,eun1,Lux,115742,49,52,False,False,False
Spins#EUNE,eun1,Hecarim,292100,1,7,False,False,False
Spins#EUNE,eun1,Kha'Zix,180220,1,7,False,False,False
Spins#EUNE,eun1,Xin Zhao,144867,1,7,False,False,False
Hadjik#EUNE,eun1,Zilean,850841,41,50,False,False,False
Hadjik#EUNE,eun1,Karma,719130,41,50,False,False,False
Hadjik#EUNE,eun1,Lux,454096,41,50,False,False,False
so balanced#KOREA,eun1,Jhin,235914,7,26,False,False,False
so balanced#KOREA,eun1,Xerath,80470,7,26,False,False,False
so balanced#KOREA,eun1,Ezreal,75142,7,26,False,False,False
Ericsson000#EUNE,eun1,Draven,33493,5,8,False,False,False
Ericsson000#EUNE,eun1,Jinx,19805,5,8,False,False,False
Ericsson000#EUNE,eun1,Lulu,14007,5,8,False,False,False
Paddington69#PAD,eun1,Brand,405729,17,28,False,False,False
Paddington69#PAD,eun1,Lulu,235648,17,28,False,False,False
Paddington69#PAD,eun1,Lux,172250,17,28,False,False,False
2easy4 Rouf#EUNE,eun1,Katarina,277870,5,2,False,False,False
2easy4 Rouf#EUNE,eun1,Irelia,209783,5,2,False,False,False
2easy4 Rouf#EUNE,eun1,Yone,205479,5,2,False,False,False
God of Punk#EUNE,eun1,Morgana,131685,87,81,False,False,False
God of Punk#EUNE,eun1,Draven,98747,87,81,False,False,False
God of Punk#EUNE,eun1,Zyra,91259,87,81,False,False,False
Wolfinos#EUNE,eun1,Ahri,201432,15,12,False,False,False
Wolfinos#EUNE,eun1,Lux,113934,15,12,False,False,False
Wolfinos#EUNE,eun1,Lee Sin,101008,15,12,False,False,False
Indrial#EUNE,eun1,Leona,47137,37,15,False,False,True
Indrial#EUNE,eun1,Garen,32665,37,15,False,False,True
Indrial#EUNE,eun1,Rakan,25244,37,15,False,False,True
Perzeus#EUNE,eun1,Nidalee,226136,7,4,False,False,True
Perzeus#EUNE,eun1,Orianna,117301,7,4,False,False,True
Perzeus#EUNE,eun1,Ahri,105851,7,4,False,False,True
Banzaj#EUNE,eun1,Poppy,795589,39,43,False,False,False
Banzaj#EUNE,eun1,Twisted Fate,442948,39,43,False,False,False
Banzaj#EUNE,eun1,Lee Sin,368334,39,43,False,False,False
trollster#EUNE,eun1,Teemo,461513,24,25,False,False,False
trollster#EUNE,eun1,Ezreal,281620,24,25,False,False,False
trollster#EUNE,eun1,Miss Fortune,230530,24,25,False,False,False
Vasilly#EUNE,eun1,Master Yi,43689,11,9,False,False,True
Vasilly#EUNE,eun1,Rammus,34573,11,9,False,False,True
Vasilly#EUNE,eun1,Kassadin,33892,11,9,False,False,True
elpablos#EUNE,eun1,Irelia,422375,6,3,False,False,False
elpablos#EUNE,eun1,Zed,283456,6,3,False,False,False
elpablos#EUNE,eun1,Aurelion Sol,194944,6,3,False,False,False
Dustrian#EUNE,eun1,Lux,217181,61,56,False,False,False
Dustrian#EUNE,eun1,Rell,68021,61,56,False,False,False
Dustrian#EUNE,eun1,Jhin,61368,61,56,False,False,False
DAN BILZERIΑN#EUNE,eun1,Lux,661315,3,2,False,False,False
DAN BILZERIΑN#EUNE,eun1,Leona,375795,3,2,False,False,False
DAN BILZERIΑN#EUNE,eun1,Morgana,269587,3,2,False,False,False
jöx#EUNE,eun1,Xayah,403878,4,2,False,False,False
jöx#EUNE,eun1,Miss Fortune,322089,4,2,False,False,False
jöx#EUNE,eun1,Kai'Sa,161148,4,2,False,False,False
PyRomanica#1992,eun1,Ziggs,431738,14,13,False,False,False
PyRomanica#1992,eun1,Mordekaiser,239613,14,13,False,False,False
PyRomanica#1992,eun1,Fizz,191703,14,13,False,False,False
Akahashy#EUW,euw1,Renekton,232798,115,123,False,False,False
Akahashy#EUW,euw1,Kha'Zix,88399,115,123,False,False,False
Akahashy#EUW,euw1,Gnar,65776,115,123,False,False,False
dali 18#EUW,euw1,Nunu & Willump,312016,11,11,False,False,True
dali 18#EUW,euw1,Wukong,94801,11,11,False,False,True
dali 18#EUW,euw1,Kayn,93134,11,11,False,False,True
Vukooo#EUW,euw1,Karma,276407,81,68,False,False,False
Vukooo#EUW,euw1,Miss Fortune,239103,81,68,False,False,False
Vukooo#EUW,euw1,Zyra,158009,81,68,False,False,False
Ellermann#EUW,euw1,Twisted Fate,1013599,4,6,False,False,False
Ellermann#EUW,euw1,Lee Sin,96615,4,6,False,False,False
Ellermann#EUW,euw1,Syndra,83889,4,6,False,False,False
xCadlucca#EUW,euw1,Lux,672389,27,33,False,False,False
xCadlucca#EUW,euw1,Vel'Koz,465394,27,33,False,False,False
xCadlucca#EUW,euw1,Miss Fortune,372581,27,33,False,False,False
Nikkixcool#EUW,euw1,Nami,742026,6,4,False,True,False
Nikkixcool#EUW,euw1,Janna,418349,6,4,False,True,False
Nikkixcool#EUW,euw1,Veigar,240419,6,4,False,True,False
Gutnac#EUW,euw1,Vayne,1613116,13,25,False,False,False
Gutnac#EUW,euw1,Lucian,899363,13,25,False,False,False
Gutnac#EUW,euw1,Caitlyn,444916,13,25,False,False,False
GodSkomis#EUW,euw1,Jinx,334409,16,15,False,False,False
GodSkomis#EUW,euw1,Ezreal,227805,16,15,False,False,False
GodSkomis#EUW,euw1,Tristana,219858,16,15,False,False,False
GinNChill#4444,euw1,Jhin,963696,44,56,False,False,False
GinNChill#4444,euw1,Aurelion Sol,93225,44,56,False,False,False
GinNChill#4444,euw1,Veigar,83918,44,56,False,False,False
WHYUMADBRUH#AAAAA,euw1,Garen,271263,28,36,False,False,False
WHYUMADBRUH#AAAAA,euw1,Nunu & Willump,147858,28,36,False,False,False
WHYUMADBRUH#AAAAA,euw1,Ekko,139197,28,36,False,False,False
pickle enjoyer#111,euw1,Aatrox,473073,9,13,False,False,False
pickle enjoyer#111,euw1,Udyr,211110,9,13,False,False,False
pickle enjoyer#111,euw1,Hecarim,195688,9,13,False,False,False
Fullplay#080,euw1,Yasuo,562084,31,30,False,False,False
Fullplay#080,euw1,Draven,388421,31,30,False,False,False
Fullplay#080,euw1,Brand,119249,31,30,False,False,False
Taki YEBAK#EUW,euw1,Yasuo,211220,60,74,False,False,False
Taki YEBAK#EUW,euw1,Renekton,127695,60,74,False,False,False
Taki YEBAK#EUW,euw1,Twitch,86636,60,74,False,False,False
JUPITERV#EUW,euw1,Garen,637034,83,95,False,False,False
JUPITERV#EUW,euw1,Yasuo,306515,83,95,False,False,False
JUPITERV#EUW,euw1,Lucian,216937,83,95,False,False,False
KaramellKungen#0104,euw1,Morgana,474458,28,21,False,False,False
KaramellKungen#0104,euw1,Karma,431134,28,21,False,False,False
KaramellKungen#0104,euw1,Neeko,281113,28,21,False,False,False
Seraldo#EUW,euw1,Samira,255432,99,89,False,False,False
Seraldo#EUW,euw1,Tryndamere,192612,99,89,False,False,False
Seraldo#EUW,euw1,Vayne,144682,99,89,False,False,False
OGT T1 Henne#BREW,euw1,Garen,408972,103,107,False,False,False
OGT T1 Henne#BREW,euw1,Veigar,152092,103,107,False,False,False
OGT T1 Henne#BREW,euw1,Malphite,136474,103,107,False,False,False
I3luex3#EUW,euw1,Lux,304313,48,56,False,False,False
I3luex3#EUW,euw1,Xerath,174930,48,56,False,False,False
I3luex3#EUW,euw1,Swain,148036,48,56,False,False,False
klimpo#EUW,euw1,Yasuo,101021,44,56,False,False,False
klimpo#EUW,euw1,Fizz,91601,44,56,False,False,False
klimpo#EUW,euw1,Jax,87568,44,56,False,False,False
Uvuvwe Ossas#7215,euw1,Kai'Sa,160147,20,15,False,False,True
Uvuvwe Ossas#7215,euw1,Tristana,143861,20,15,False,False,True
Uvuvwe Ossas#7215,euw1,Xayah,110743,20,15,False,False,True
Ganskelo#EUW,euw1,Master Yi,140032,6,7,False,False,False
Ganskelo#EUW,euw1,Vayne,44999,6,7,False,False,False
Ganskelo#EUW,euw1,Kha'Zix,40159,6,7,False,False,False
Annalena Bärbock#GRÜNE,euw1,Bard,143511,45,28,False,True,True
Annalena Bärbock#GRÜNE,euw1,Rakan,119092,45,28,False,True,True
Annalena Bärbock#GRÜNE,euw1,Pyke,117776,45,28,False,True,True
cocol4sticot#EUW,euw1,Yasuo,235482,4,8,False,False,False
cocol4sticot#EUW,euw1,Irelia,186152,4,8,False,False,False
cocol4sticot#EUW,euw1,Jax,163840,4,8,False,False,False
IAmAlpharius#CSM,euw1,Ezreal,77031,15,22,False,True,False
IAmAlpharius#CSM,euw1,Warwick,55600,15,22,False,True,False
IAmAlpharius#CSM,euw1,Twisted Fate,50068,15,22,False,True,False
L4S3RTURK3N#EUW,euw1,Jax,142087,22,34,False,False,False
L4S3RTURK3N#EUW,euw1,Fiora,132430,22,34,False,False,False
L4S3RTURK3N#EUW,euw1,Garen,117658,22,34,False,False,False
Mr Mjao#Enzo,euw1,Zed,424197,16,14,False,False,True
Mr Mjao#Enzo,euw1,Ahri,64126,16,14,False,False,True
Mr Mjao#Enzo,euw1,Yasuo,37645,16,14,False,False,True
Vikingas#EUW,euw1,Blitzcrank,189601,2,3,False,False,False
Vikingas#EUW,euw1,Talon,137324,2,3,False,False,False
Vikingas#EUW,euw1,Thresh,96158,2,3,False,False,False
xetares#EUW,euw1,Pyke,115868,31,33,False,False,False
xetares#EUW,euw1,Pantheon,96160,31,33,False,False,False
xetares#EUW,euw1,Seraphine,81359,31,33,False,False,False
Muamar el Gadafi#1111,euw1,Akali,63007,21,16,False,False,False
Muamar el Gadafi#1111,euw1,Mordekaiser,46863,21,16,False,False,False
Muamar el Gadafi#1111,euw1,Zoe,45884,21,16,False,False,False
xFranatic#VSL,euw1,Sivir,839322,20,22,False,True,False
xFranatic#VSL,euw1,Kai'Sa,430633,20,22,False,True,False
xFranatic#VSL,euw1,Jinx,312494,20,22,False,True,False
Zapr#6969,euw1,Zed,190643,10,13,False,False,False
Zapr#6969,euw1,Lee Sin,83610,10,13,False,False,False
Zapr#6969,euw1,Jhin,67885,10,13,False,False,False
Miixtaplays#EUW,euw1,Ezreal,53152,6,4,False,False,False
Miixtaplays#EUW,euw1,Morgana,34647,6,4,False,False,False
Miixtaplays#EUW,euw1,Sona,30111,6,4,False,False,False
ClickPlay1226#EUW,euw1,Briar,378300,47,46,False,False,False
ClickPlay1226#EUW,euw1,Evelynn,158287,47,46,False,False,False
ClickPlay1226#EUW,euw1,Jinx,144743,47,46,False,False,False
SionsWaraxe#EUW,euw1,Mordekaiser,115796,3,3,False,False,False
SionsWaraxe#EUW,euw1,Thresh,56791,3,3,False,False,False
SionsWaraxe#EUW,euw1,Teemo,35488,3,3,False,False,False
IF8 DreamBoy#EUW,euw1,Kai'Sa,1314878,53,39,False,False,True
IF8 DreamBoy#EUW,euw1,Lux,577810,53,39,False,False,True
IF8 DreamBoy#EUW,euw1,Morgana,234817,53,39,False,False,True
aleix4444#EUW,euw1,Fizz,839933,3,7,False,False,False
aleix4444#EUW,euw1,Cho'Gath,583017,3,7,False,False,False
aleix4444#EUW,euw1,Talon,407940,3,7,False,False,False
TheC0rpsE#2909,euw1,Tristana,150814,9,7,False,False,False
TheC0rpsE#2909,euw1,Jhin,145537,9,7,False,False,False
TheC0rpsE#2909,euw1,Yasuo,137393,9,7,False,False,False
Kougami#kou7,euw1,Miss Fortune,256814,36,49,False,False,False
Kougami#kou7,euw1,Sett,201054,36,49,False,False,False
Kougami#kou7,euw1,Illaoi,189664,36,49,False,False,False
CyberAmine#EUW,euw1,Kayn,199123,53,56,False,False,False
CyberAmine#EUW,euw1,Jhin,181358,53,56,False,False,False
CyberAmine#EUW,euw1,Ekko,148500,53,56,False,False,False
xTheAdnan#EUW,euw1,Nunu & Willump,743215,67,51,False,False,False
xTheAdnan#EUW,euw1,Amumu,208022,67,51,False,False,False
xTheAdnan#EUW,euw1,Wukong,127426,67,51,False,False,False
MAYOADCQT#EUW,euw1,Morgana,81787,15,14,False,True,False
MAYOADCQT#EUW,euw1,Ashe,69871,15,14,False,True,False
MAYOADCQT#EUW,euw1,Renata Glasc,61425,15,14,False,True,False
2Pac Nimo#2Pac,euw1,Yasuo,435782,67,71,False,False,False
2Pac Nimo#2Pac,euw1,Jhin,244823,67,71,False,False,False
2Pac Nimo#2Pac,euw1,Miss Fortune,205798,67,71,False,False,False
ChenZen#9875,euw1,Sett,177243,13,40,False,False,False
ChenZen#9875,euw1,Master Yi,137015,13,40,False,False,False
ChenZen#9875,euw1,Kayn,118651,13,40,False,False,False
BreitesKreuz412#EUW,euw1,Gangplank,169806,10,8,False,False,False
BreitesKreuz412#EUW,euw1,Zed,51946,10,8,False,False,False
BreitesKreuz412#EUW,euw1,Viktor,44033,10,8,False,False,False
Temoworker#420,euw1,Fiora,291562,23,22,False,False,False
Temoworker#420,euw1,Rakan,201297,23,22,False,False,False
Temoworker#420,euw1,Pyke,104277,23,22,False,False,False
ashesmurf#EUW,euw1,Udyr,10993,13,6,False,False,False
ashesmurf#EUW,euw1,Teemo,9308,13,6,False,False,False
ashesmurf#EUW,euw1,Thresh,8669,13,6,False,False,False
mec26Tsimple#667,euw1,Cassiopeia,341077,57,61,False,False,False
mec26Tsimple#667,euw1,Yasuo,92023,57,61,False,False,False
mec26Tsimple#667,euw1,Darius,85315,57,61,False,False,False
Hispanico#1808,euw1,Senna,109641,12,13,False,False,False
Hispanico#1808,euw1,Morgana,108993,12,13,False,False,False
Hispanico#1808,euw1,Alistar,105812,12,13,False,False,False
AlwaysFool#EUW,euw1,Xin Zhao,29411,2,7,False,False,False
AlwaysFool#EUW,euw1,Galio,25579,2,7,False,False,False
AlwaysFool#EUW,euw1,Warwick,18203,2,7,False,False,False
loweloismyhood#EUW,euw1,Cho'Gath,473141,202,201,False,True,False
loweloismyhood#EUW,euw1,Taric,425381,202,201,False,True,False
loweloismyhood#EUW,euw1,Veigar,328035,202,201,False,True,False
xDaywalkerzx#EUW,euw1,Pyke,36260,6,9,False,False,False
xDaywalkerzx#EUW,euw1,Akali,18099,6,9,False,False,False
xDaywalkerzx#EUW,euw1,Katarina,17799,6,9,False,False,False
DøubÌeH#EUW,euw1,Garen,555643,12,14,False,False,False
DøubÌeH#EUW,euw1,Darius,295517,12,14,False,False,False
DøubÌeH#EUW,euw1,Zed,116930,12,14,False,False,False
Rapidement#0001,euw1,Cassiopeia,452086,39,22,False,False,False
Rapidement#0001,euw1,Lux,96966,39,22,False,False,False
Rapidement#0001,euw1,Yasuo,26336,39,22,False,False,False
tretunn#EUW,euw1,Jhin,84723,25,27,False,False,False
tretunn#EUW,euw1,Graves,83820,25,27,False,False,False
tretunn#EUW,euw1,Wukong,82680,25,27,False,False,False
BRO Justalex#7096,euw1,Jhin,107577,12,11,False,False,False
BRO Justalex#7096,euw1,Tahm Kench,69353,12,11,False,False,False
